,job title,company name,location,hourly,min salary,max salary,avg salary,education,soft skills,business skills,technical skills
445,Data Scientist II,Merck,"St. Louis, MO",0,105000,133000.0,119000.0,,,,
446,Data Scientist II,Merck,"St. Louis, MO",0,105000,133000.0,119000.0,,,,R
447,Data Scientist II,Merck,"St. Louis, MO",0,105000,133000.0,119000.0,,,Google Cloud Platform,
448,Data Scientist II,Merck,"St. Louis, MO",0,105000,133000.0,119000.0,Master's degree,,,
449,Data Scientist II,Merck,"St. Louis, MO",0,105000,133000.0,119000.0,,,,Analysis skills
450,Data Scientist II,Merck,"St. Louis, MO",0,105000,133000.0,119000.0,Bachelor's degree,,,
451,Data Scientist II,Merck,"St. Louis, MO",0,105000,133000.0,119000.0,,,,Machine learning
452,Data Scientist II,Merck,"St. Louis, MO",0,105000,133000.0,119000.0,,,,Deep learning
453,Data Scientist II,Merck,"St. Louis, MO",0,105000,133000.0,119000.0,,,,Natural language processing
454,Data Scientist II,Merck,"St. Louis, MO",0,105000,133000.0,119000.0,,,,Django
455,Data Scientist II,Merck,"St. Louis, MO",0,105000,133000.0,119000.0,,,,ETL
456,Data Scientist II,Merck,"St. Louis, MO",0,105000,133000.0,119000.0,,,,Regression analysis
457,Data Scientist II,Merck,"St. Louis, MO",0,105000,133000.0,119000.0,,,,Flask
458,Data Scientist II,Merck,"St. Louis, MO",0,105000,133000.0,119000.0,,,,AI
459,Data Scientist II,Merck,"St. Louis, MO",0,105000,133000.0,119000.0,,,,Python
460,Data Scientist II,Merck,"St. Louis, MO",0,105000,133000.0,119000.0,,,,
461,Data Scientist,US Administrative Office of the U.S. Courts,"Wallops Island, VA",0,82830,183500.0,133165.0,,,,Statistics
462,Data Scientist,US Administrative Office of the U.S. Courts,"Wallops Island, VA",0,82830,183500.0,133165.0,Doctoral degree,,,
463,Data Scientist,US Administrative Office of the U.S. Courts,"Wallops Island, VA",0,82830,183500.0,133165.0,,,,Mathematics
464,Data Scientist,US Administrative Office of the U.S. Courts,"Wallops Island, VA",0,82830,183500.0,133165.0,Master's degree,,,
465,Data Scientist,US Administrative Office of the U.S. Courts,"Wallops Island, VA",0,82830,183500.0,133165.0,,,,
466,Data Scientist,US Administrative Office of the U.S. Courts,"Wallops Island, VA",0,82830,183500.0,133165.0,Bachelor's degree,,,
467,Data Scientist,US Administrative Office of the U.S. Courts,"Wallops Island, VA",0,82830,183500.0,133165.0,,,,Machine learning
468,Data Scientist,US Administrative Office of the U.S. Courts,"Wallops Island, VA",0,82830,183500.0,133165.0,Doctor of Philosophy,,,
469,Data Scientist,US Administrative Office of the U.S. Courts,"Wallops Island, VA",0,82830,183500.0,133165.0,Master of Science,,,
470,Data Scientist,US Administrative Office of the U.S. Courts,"Wallops Island, VA",0,82830,183500.0,133165.0,,,,
471,Data Scientist,US Administrative Office of the U.S. Courts,"Wallops Island, VA",0,82830,183500.0,133165.0,,,,
472,Senior Data Scientist,Experian,"Costa Mesa, CA",0,130000,165000.0,147500.0,,,,TensorFlow
473,Senior Data Scientist,Experian,"Costa Mesa, CA",0,130000,165000.0,147500.0,,,,PyTorch
474,Senior Data Scientist,Experian,"Costa Mesa, CA",0,130000,165000.0,147500.0,,,,Spark
475,Senior Data Scientist,Experian,"Costa Mesa, CA",0,130000,165000.0,147500.0,Master's degree,,,
476,Senior Data Scientist,Experian,"Costa Mesa, CA",0,130000,165000.0,147500.0,,,,SQL
477,Senior Data Scientist,Experian,"Costa Mesa, CA",0,130000,165000.0,147500.0,,,,Machine learning
478,Senior Data Scientist,Experian,"Costa Mesa, CA",0,130000,165000.0,147500.0,,,,
479,Senior Data Scientist,Experian,"Costa Mesa, CA",0,130000,165000.0,147500.0,,,,
480,Senior Data Scientist,Experian,"Costa Mesa, CA",0,130000,165000.0,147500.0,,,,Python
481,Senior Data Scientist,Experian,"Costa Mesa, CA",0,130000,165000.0,147500.0,,,,Analytics
482,Data Scientist - TP/SCI,Intellectfaces Inc,"Reston, VA",0,200000,220000.0,210000.0,,,,Power BI
483,Data Scientist - TP/SCI,Intellectfaces Inc,"Reston, VA",0,200000,220000.0,210000.0,,,,Data mining
484,Data Scientist - TP/SCI,Intellectfaces Inc,"Reston, VA",0,200000,220000.0,210000.0,,,,Computer Science
485,Data Scientist - TP/SCI,Intellectfaces Inc,"Reston, VA",0,200000,220000.0,210000.0,,,,Full-stack development
486,Data Scientist - TP/SCI,Intellectfaces Inc,"Reston, VA",0,200000,220000.0,210000.0,,,,TS/SCI
487,Data Scientist - TP/SCI,Intellectfaces Inc,"Reston, VA",0,200000,220000.0,210000.0,,,,Writing skills
488,Data Scientist - TP/SCI,Intellectfaces Inc,"Reston, VA",0,200000,220000.0,210000.0,,,,R
489,Data Scientist - TP/SCI,Intellectfaces Inc,"Reston, VA",0,200000,220000.0,210000.0,,,,Data analysis skills
490,Data Scientist - TP/SCI,Intellectfaces Inc,"Reston, VA",0,200000,220000.0,210000.0,,,,
491,Data Scientist - TP/SCI,Intellectfaces Inc,"Reston, VA",0,200000,220000.0,210000.0,,Research,,
492,Data Scientist - TP/SCI,Intellectfaces Inc,"Reston, VA",0,200000,220000.0,210000.0,,,,Microsoft Office
493,Data Scientist - TP/SCI,Intellectfaces Inc,"Reston, VA",0,200000,220000.0,210000.0,,,,Tableau
494,Data Scientist - TP/SCI,Intellectfaces Inc,"Reston, VA",0,200000,220000.0,210000.0,,,,Application development
495,Data Scientist - TP/SCI,Intellectfaces Inc,"Reston, VA",0,200000,220000.0,210000.0,,,,SQL
496,Data Scientist - TP/SCI,Intellectfaces Inc,"Reston, VA",0,200000,220000.0,210000.0,,,,Analysis skills
497,Data Scientist - TP/SCI,Intellectfaces Inc,"Reston, VA",0,200000,220000.0,210000.0,Bachelor's degree,,,
498,Data Scientist - TP/SCI,Intellectfaces Inc,"Reston, VA",0,200000,220000.0,210000.0,,,,Machine learning
499,Data Scientist - TP/SCI,Intellectfaces Inc,"Reston, VA",0,200000,220000.0,210000.0,,,,Software development
500,Data Scientist - TP/SCI,Intellectfaces Inc,"Reston, VA",0,200000,220000.0,210000.0,,,,Predictive analytics
501,Data Scientist - TP/SCI,Intellectfaces Inc,"Reston, VA",0,200000,220000.0,210000.0,,,,
502,Data Scientist - TP/SCI,Intellectfaces Inc,"Reston, VA",0,200000,220000.0,210000.0,,,,TS/SCI with Polygraph
503,Data Scientist - TP/SCI,Intellectfaces Inc,"Reston, VA",0,200000,220000.0,210000.0,,,,Data visualization
504,Data Scientist - TP/SCI,Intellectfaces Inc,"Reston, VA",0,200000,220000.0,210000.0,,,,AI
505,Data Scientist - TP/SCI,Intellectfaces Inc,"Reston, VA",0,200000,220000.0,210000.0,,Research & development,,
506,Data Scientist - TP/SCI,Intellectfaces Inc,"Reston, VA",0,200000,220000.0,210000.0,,,,Python
507,Data Scientist - TP/SCI,Intellectfaces Inc,"Reston, VA",0,200000,220000.0,210000.0,,,,Analytics
508,Data Scientist Lead - Customer Segmentation,"JPMorgan Chase Bank, N.A.","Plano, TX",0,142500,200000.0,171250.0,,,,Spark
509,Data Scientist Lead - Customer Segmentation,"JPMorgan Chase Bank, N.A.","Plano, TX",0,142500,200000.0,171250.0,,,,R
510,Data Scientist Lead - Customer Segmentation,"JPMorgan Chase Bank, N.A.","Plano, TX",0,142500,200000.0,171250.0,,,,Apache Hive
511,Data Scientist Lead - Customer Segmentation,"JPMorgan Chase Bank, N.A.","Plano, TX",0,142500,200000.0,171250.0,,,,SQL
512,Data Scientist Lead - Customer Segmentation,"JPMorgan Chase Bank, N.A.","Plano, TX",0,142500,200000.0,171250.0,,,,Customer segmentation
513,Data Scientist Lead - Customer Segmentation,"JPMorgan Chase Bank, N.A.","Plano, TX",0,142500,200000.0,171250.0,Bachelor's degree,,,
514,Data Scientist Lead - Customer Segmentation,"JPMorgan Chase Bank, N.A.","Plano, TX",0,142500,200000.0,171250.0,,,,Machine learning
515,Data Scientist Lead - Customer Segmentation,"JPMorgan Chase Bank, N.A.","Plano, TX",0,142500,200000.0,171250.0,,,,Natural language processing
516,Data Scientist Lead - Customer Segmentation,"JPMorgan Chase Bank, N.A.","Plano, TX",0,142500,200000.0,171250.0,,,,
517,Data Scientist Lead - Customer Segmentation,"JPMorgan Chase Bank, N.A.","Plano, TX",0,142500,200000.0,171250.0,,,,
518,Data Scientist Lead - Customer Segmentation,"JPMorgan Chase Bank, N.A.","Plano, TX",0,142500,200000.0,171250.0,,Leadership,,
519,Data Scientist Lead - Customer Segmentation,"JPMorgan Chase Bank, N.A.","Plano, TX",0,142500,200000.0,171250.0,,,,Python
520,Data Scientist Lead - Customer Segmentation,"JPMorgan Chase Bank, N.A.","Plano, TX",0,142500,200000.0,171250.0,,,,Analytics
521,Data Scientist Lead - Customer Segmentation,"JPMorgan Chase Bank, N.A.","Plano, TX",0,142500,200000.0,171250.0,,,,Hadoop
522,DATA SCIENTIST,Ignite Fueling Innovation,"Dayton, OH",0,75000,175000.0,125000.0,,,,Computer Science
523,DATA SCIENTIST,Ignite Fueling Innovation,"Dayton, OH",0,75000,175000.0,125000.0,,,,Calculus
524,DATA SCIENTIST,Ignite Fueling Innovation,"Dayton, OH",0,75000,175000.0,125000.0,,,,TS/SCI
525,DATA SCIENTIST,Ignite Fueling Innovation,"Dayton, OH",0,75000,175000.0,125000.0,,,,R
526,DATA SCIENTIST,Ignite Fueling Innovation,"Dayton, OH",0,75000,175000.0,125000.0,,,,Data analysis skills
527,DATA SCIENTIST,Ignite Fueling Innovation,"Dayton, OH",0,75000,175000.0,125000.0,,,,Tableau
528,DATA SCIENTIST,Ignite Fueling Innovation,"Dayton, OH",0,75000,175000.0,125000.0,,,,Analysis skills
529,DATA SCIENTIST,Ignite Fueling Innovation,"Dayton, OH",0,75000,175000.0,125000.0,Bachelor's degree,,,
530,DATA SCIENTIST,Ignite Fueling Innovation,"Dayton, OH",0,75000,175000.0,125000.0,,,,Machine learning
531,DATA SCIENTIST,Ignite Fueling Innovation,"Dayton, OH",0,75000,175000.0,125000.0,,,,
532,DATA SCIENTIST,Ignite Fueling Innovation,"Dayton, OH",0,75000,175000.0,125000.0,,,,AI
533,DATA SCIENTIST,Ignite Fueling Innovation,"Dayton, OH",0,75000,175000.0,125000.0,,,,Python
534,DATA SCIENTIST,Ignite Fueling Innovation,"Dayton, OH",0,75000,175000.0,125000.0,,,,
535,DATA SCIENTIST,Ignite Fueling Innovation,"Dayton, OH",0,75000,175000.0,125000.0,,,,
536,Data Scientist,Asset Marketing Services,"Eagan, MN",0,93000,118000.0,105500.0,,,,Power BI
537,Data Scientist,Asset Marketing Services,"Eagan, MN",0,93000,118000.0,105500.0,,,Azure,
538,Data Scientist,Asset Marketing Services,"Eagan, MN",0,93000,118000.0,105500.0,,,,Data mining
539,Data Scientist,Asset Marketing Services,"Eagan, MN",0,93000,118000.0,105500.0,,,,Statistics
540,Data Scientist,Asset Marketing Services,"Eagan, MN",0,93000,118000.0,105500.0,,,,Data structures
541,Data Scientist,Asset Marketing Services,"Eagan, MN",0,93000,118000.0,105500.0,,,,R
542,Data Scientist,Asset Marketing Services,"Eagan, MN",0,93000,118000.0,105500.0,,,,NoSQL
543,Data Scientist,Asset Marketing Services,"Eagan, MN",0,93000,118000.0,105500.0,,,,Tableau
544,Data Scientist,Asset Marketing Services,"Eagan, MN",0,93000,118000.0,105500.0,,,,SQL
545,Data Scientist,Asset Marketing Services,"Eagan, MN",0,93000,118000.0,105500.0,,,,Machine learning
546,Data Scientist,Asset Marketing Services,"Eagan, MN",0,93000,118000.0,105500.0,,,,Data management
547,Data Scientist,Asset Marketing Services,"Eagan, MN",0,93000,118000.0,105500.0,,,,Deep learning
548,Data Scientist,Asset Marketing Services,"Eagan, MN",0,93000,118000.0,105500.0,,,,Natural language processing
549,Data Scientist,Asset Marketing Services,"Eagan, MN",0,93000,118000.0,105500.0,,,,ETL
550,Data Scientist,Asset Marketing Services,"Eagan, MN",0,93000,118000.0,105500.0,,,,Predictive analytics
551,Data Scientist,Asset Marketing Services,"Eagan, MN",0,93000,118000.0,105500.0,,,,Data collection
552,Data Scientist,Asset Marketing Services,"Eagan, MN",0,93000,118000.0,105500.0,,,,
553,Data Scientist,Asset Marketing Services,"Eagan, MN",0,93000,118000.0,105500.0,,,,SSIS
554,Data Scientist,Asset Marketing Services,"Eagan, MN",0,93000,118000.0,105500.0,,Communication skills,,
555,Data Scientist,Asset Marketing Services,"Eagan, MN",0,93000,118000.0,105500.0,,,,Python
556,Data Scientist,HCSC,"Richardson, TX",0,105000,133000.0,119000.0,,,,Computer science
557,Data Scientist,HCSC,"Richardson, TX",0,105000,133000.0,119000.0,Doctoral degree,,,
558,Data Scientist,HCSC,"Richardson, TX",0,105000,133000.0,119000.0,Master's degree,,,
559,Data Scientist,HCSC,"Richardson, TX",0,105000,133000.0,119000.0,Bachelor's degree,,,
560,Data Scientist,HCSC,"Richardson, TX",0,105000,133000.0,119000.0,,,,Machine learning
561,Data Scientist,HCSC,"Richardson, TX",0,105000,133000.0,119000.0,Doctor of Philosophy,,,
562,Data Scientist,HCSC,"Richardson, TX",0,105000,133000.0,119000.0,,,,
563,Data Scientist,HCSC,"Richardson, TX",0,105000,133000.0,119000.0,,,,Data collection
564,Data Scientist,HCSC,"Richardson, TX",0,105000,133000.0,119000.0,,Communication skills,,
565,Sr Data Scientist,CEDENT,"Atlanta, GA",0,100000,135000.0,117500.0,,,,Power BI
566,Sr Data Scientist,CEDENT,"Atlanta, GA",0,100000,135000.0,117500.0,Doctoral degree,,,
567,Sr Data Scientist,CEDENT,"Atlanta, GA",0,100000,135000.0,117500.0,,,,D3.js
568,Sr Data Scientist,CEDENT,"Atlanta, GA",0,100000,135000.0,117500.0,,,,SAS
569,Sr Data Scientist,CEDENT,"Atlanta, GA",0,100000,135000.0,117500.0,,,,
570,Sr Data Scientist,CEDENT,"Atlanta, GA",0,100000,135000.0,117500.0,,,,Spark
571,Sr Data Scientist,CEDENT,"Atlanta, GA",0,100000,135000.0,117500.0,,,,R
572,Sr Data Scientist,CEDENT,"Atlanta, GA",0,100000,135000.0,117500.0,,,,QlikView
573,Sr Data Scientist,CEDENT,"Atlanta, GA",0,100000,135000.0,117500.0,,,,Tableau
574,Sr Data Scientist,CEDENT,"Atlanta, GA",0,100000,135000.0,117500.0,Master's degree,,,
575,Sr Data Scientist,CEDENT,"Atlanta, GA",0,100000,135000.0,117500.0,,,,SQL
576,Sr Data Scientist,CEDENT,"Atlanta, GA",0,100000,135000.0,117500.0,,,,
577,Sr Data Scientist,CEDENT,"Atlanta, GA",0,100000,135000.0,117500.0,,,AWS,
578,Sr Data Scientist,CEDENT,"Atlanta, GA",0,100000,135000.0,117500.0,Bachelor's degree,,,
579,Sr Data Scientist,CEDENT,"Atlanta, GA",0,100000,135000.0,117500.0,,,,Machine learning
580,Sr Data Scientist,CEDENT,"Atlanta, GA",0,100000,135000.0,117500.0,Doctor of Philosophy,,,
581,Sr Data Scientist,CEDENT,"Atlanta, GA",0,100000,135000.0,117500.0,,,,JavaScript
582,Sr Data Scientist,CEDENT,"Atlanta, GA",0,100000,135000.0,117500.0,,,,
583,Sr Data Scientist,CEDENT,"Atlanta, GA",0,100000,135000.0,117500.0,,,,SPSS
584,Sr Data Scientist,CEDENT,"Atlanta, GA",0,100000,135000.0,117500.0,,,,Python
585,Sr Data Scientist,CEDENT,"Atlanta, GA",0,100000,135000.0,117500.0,,,,
586,Sr Data Scientist,CEDENT,"Atlanta, GA",0,100000,135000.0,117500.0,,,,
587,Sr Data Scientist,CEDENT,"Atlanta, GA",0,100000,135000.0,117500.0,,,,Analytics
588,Sr Data Scientist,CEDENT,"Atlanta, GA",0,100000,135000.0,117500.0,,,,Hadoop
589,Data Specialist,Liberty Source,"Hampton, VA",0,55000,69000.0,62000.0,High school diploma or GED,,,
590,Data Specialist,Liberty Source,"Hampton, VA",0,55000,69000.0,62000.0,,,AWS,
591,Data Specialist,Liberty Source,"Hampton, VA",0,55000,69000.0,62000.0,,,,Analysis skills
592,Data Specialist,Liberty Source,"Hampton, VA",0,55000,69000.0,62000.0,Bachelor's degree,,,
593,Data Specialist,Liberty Source,"Hampton, VA",0,55000,69000.0,62000.0,,,,Machine learning
594,Data Specialist,Liberty Source,"Hampton, VA",0,55000,69000.0,62000.0,,,,
595,Data Specialist,Liberty Source,"Hampton, VA",0,55000,69000.0,62000.0,,,,AI
596,Senior Data Analyst,COOP by Ryder,Remote,0,80000,95000.0,87500.0,,,,Power BI
597,Senior Data Analyst,COOP by Ryder,Remote,0,80000,95000.0,87500.0,,,,R
598,Senior Data Analyst,COOP by Ryder,Remote,0,80000,95000.0,87500.0,,,,Google Tag Manager
599,Senior Data Analyst,COOP by Ryder,Remote,0,80000,95000.0,87500.0,,,Google Cloud Platform,
600,Senior Data Analyst,COOP by Ryder,Remote,0,80000,95000.0,87500.0,,,,Tableau
601,Senior Data Analyst,COOP by Ryder,Remote,0,80000,95000.0,87500.0,Master's degree,,,
602,Senior Data Analyst,COOP by Ryder,Remote,0,80000,95000.0,87500.0,,,,SQL
603,Senior Data Analyst,COOP by Ryder,Remote,0,80000,95000.0,87500.0,,,,Analysis skills
604,Senior Data Analyst,COOP by Ryder,Remote,0,80000,95000.0,87500.0,Bachelor's degree,,,
605,Senior Data Analyst,COOP by Ryder,Remote,0,80000,95000.0,87500.0,,,,
606,Senior Data Analyst,COOP by Ryder,Remote,0,80000,95000.0,87500.0,,,,Google Analytics
607,Senior Data Analyst,COOP by Ryder,Remote,0,80000,95000.0,87500.0,,,,
608,Senior Data Analyst,COOP by Ryder,Remote,0,80000,95000.0,87500.0,Master of Business Administration,,,
609,Senior Data Analyst,COOP by Ryder,Remote,0,80000,95000.0,87500.0,,Leadership,,
610,Senior Data Analyst,COOP by Ryder,Remote,0,80000,95000.0,87500.0,,,,Python
611,Senior Data Analyst,COOP by Ryder,Remote,0,80000,95000.0,87500.0,,,,Analytics
612,Data Scientist III,Alpha Consulting,"Cambridge, MA",1,80,83.0,81.5,,,CI/CD,
613,Data Scientist III,Alpha Consulting,"Cambridge, MA",1,80,83.0,81.5,Doctoral degree,,,
614,Data Scientist III,Alpha Consulting,"Cambridge, MA",1,80,83.0,81.5,Bachelor of Science,,,
615,Data Scientist III,Alpha Consulting,"Cambridge, MA",1,80,83.0,81.5,,,,R
616,Data Scientist III,Alpha Consulting,"Cambridge, MA",1,80,83.0,81.5,,,,Computational Biology
617,Data Scientist III,Alpha Consulting,"Cambridge, MA",1,80,83.0,81.5,,,,Git
618,Data Scientist III,Alpha Consulting,"Cambridge, MA",1,80,83.0,81.5,Master's degree,,,
619,Data Scientist III,Alpha Consulting,"Cambridge, MA",1,80,83.0,81.5,,,,SQL
620,Data Scientist III,Alpha Consulting,"Cambridge, MA",1,80,83.0,81.5,,,AWS,
621,Data Scientist III,Alpha Consulting,"Cambridge, MA",1,80,83.0,81.5,Bachelor's degree,,,
622,Data Scientist III,Alpha Consulting,"Cambridge, MA",1,80,83.0,81.5,Doctor of Philosophy,,,
623,Data Scientist III,Alpha Consulting,"Cambridge, MA",1,80,83.0,81.5,,,,APIs
624,Data Scientist III,Alpha Consulting,"Cambridge, MA",1,80,83.0,81.5,,,Agile,
625,Data Scientist III,Alpha Consulting,"Cambridge, MA",1,80,83.0,81.5,,,,Linux
626,Data Scientist III,Alpha Consulting,"Cambridge, MA",1,80,83.0,81.5,,,,Data visualization
627,Data Scientist III,Alpha Consulting,"Cambridge, MA",1,80,83.0,81.5,,Communication skills,,
628,Data Scientist III,Alpha Consulting,"Cambridge, MA",1,80,83.0,81.5,,,,Python
629,Data Scientist III,Alpha Consulting,"Cambridge, MA",1,80,83.0,81.5,,,,Analytics
630,Data and Machine Learning Specialist,Catalytic Data Science,"Boston, MA",0,115000,145000.0,130000.0,,,Jira,
631,Data and Machine Learning Specialist,Catalytic Data Science,"Boston, MA",0,115000,145000.0,130000.0,,,,TensorFlow
632,Data and Machine Learning Specialist,Catalytic Data Science,"Boston, MA",0,115000,145000.0,130000.0,,,,
633,Data and Machine Learning Specialist,Catalytic Data Science,"Boston, MA",0,115000,145000.0,130000.0,Doctoral degree,,,
634,Data and Machine Learning Specialist,Catalytic Data Science,"Boston, MA",0,115000,145000.0,130000.0,,,,PyTorch
635,Data and Machine Learning Specialist,Catalytic Data Science,"Boston, MA",0,115000,145000.0,130000.0,,,,Writing skills
636,Data and Machine Learning Specialist,Catalytic Data Science,"Boston, MA",0,115000,145000.0,130000.0,,,,R
637,Data and Machine Learning Specialist,Catalytic Data Science,"Boston, MA",0,115000,145000.0,130000.0,Master's degree,,,
638,Data and Machine Learning Specialist,Catalytic Data Science,"Boston, MA",0,115000,145000.0,130000.0,,,,Machine learning
639,Data and Machine Learning Specialist,Catalytic Data Science,"Boston, MA",0,115000,145000.0,130000.0,Doctor of Philosophy,,,
640,Data and Machine Learning Specialist,Catalytic Data Science,"Boston, MA",0,115000,145000.0,130000.0,,,,
641,Data and Machine Learning Specialist,Catalytic Data Science,"Boston, MA",0,115000,145000.0,130000.0,,Communication skills,,
642,Data and Machine Learning Specialist,Catalytic Data Science,"Boston, MA",0,115000,145000.0,130000.0,,,,Python
643,Data and Machine Learning Specialist,Catalytic Data Science,"Boston, MA",0,115000,145000.0,130000.0,,,,
644,Data Scientist,"Signature Science, LLC","Austin, TX",0,79000,101000.0,90000.0,,,,Microsoft Powerpoint
645,Data Scientist,"Signature Science, LLC","Austin, TX",0,79000,101000.0,90000.0,,,,Microsoft Word
646,Data Scientist,"Signature Science, LLC","Austin, TX",0,79000,101000.0,90000.0,,,,Statistics
647,Data Scientist,"Signature Science, LLC","Austin, TX",0,79000,101000.0,90000.0,,,,MATLAB
648,Data Scientist,"Signature Science, LLC","Austin, TX",0,79000,101000.0,90000.0,,,,Microsoft Excel
649,Data Scientist,"Signature Science, LLC","Austin, TX",0,79000,101000.0,90000.0,,,Azure,
650,Data Scientist,"Signature Science, LLC","Austin, TX",0,79000,101000.0,90000.0,,,,Data mining
651,Data Scientist,"Signature Science, LLC","Austin, TX",0,79000,101000.0,90000.0,Doctoral degree,,,
652,Data Scientist,"Signature Science, LLC","Austin, TX",0,79000,101000.0,90000.0,,,,Signal processing
653,Data Scientist,"Signature Science, LLC","Austin, TX",0,79000,101000.0,90000.0,,,,
654,Data Scientist,"Signature Science, LLC","Austin, TX",0,79000,101000.0,90000.0,,,,Relational databases
655,Data Scientist,"Signature Science, LLC","Austin, TX",0,79000,101000.0,90000.0,,,,R
656,Data Scientist,"Signature Science, LLC","Austin, TX",0,79000,101000.0,90000.0,,,,Data analysis skills
657,Data Scientist,"Signature Science, LLC","Austin, TX",0,79000,101000.0,90000.0,,,,UNIX
658,Data Scientist,"Signature Science, LLC","Austin, TX",0,79000,101000.0,90000.0,,,,Git
659,Data Scientist,"Signature Science, LLC","Austin, TX",0,79000,101000.0,90000.0,,,Google Cloud Platform,
660,Data Scientist,"Signature Science, LLC","Austin, TX",0,79000,101000.0,90000.0,,Research,,
661,Data Scientist,"Signature Science, LLC","Austin, TX",0,79000,101000.0,90000.0,,,,
662,Data Scientist,"Signature Science, LLC","Austin, TX",0,79000,101000.0,90000.0,,,,Java
663,Data Scientist,"Signature Science, LLC","Austin, TX",0,79000,101000.0,90000.0,Master's degree,,,
664,Data Scientist,"Signature Science, LLC","Austin, TX",0,79000,101000.0,90000.0,,,AWS,
665,Data Scientist,"Signature Science, LLC","Austin, TX",0,79000,101000.0,90000.0,,,,Analysis skills
666,Data Scientist,"Signature Science, LLC","Austin, TX",0,79000,101000.0,90000.0,Bachelor's degree,,,
667,Data Scientist,"Signature Science, LLC","Austin, TX",0,79000,101000.0,90000.0,,,,Machine learning
668,Data Scientist,"Signature Science, LLC","Austin, TX",0,79000,101000.0,90000.0,Doctor of Philosophy,,,
669,Data Scientist,"Signature Science, LLC","Austin, TX",0,79000,101000.0,90000.0,,,,
670,Data Scientist,"Signature Science, LLC","Austin, TX",0,79000,101000.0,90000.0,,,,Natural language processing
671,Data Scientist,"Signature Science, LLC","Austin, TX",0,79000,101000.0,90000.0,,,,Scripting
672,Data Scientist,"Signature Science, LLC","Austin, TX",0,79000,101000.0,90000.0,,,,
673,Data Scientist,"Signature Science, LLC","Austin, TX",0,79000,101000.0,90000.0,,,,Software development
674,Data Scientist,"Signature Science, LLC","Austin, TX",0,79000,101000.0,90000.0,,,Agile,
675,Data Scientist,"Signature Science, LLC","Austin, TX",0,79000,101000.0,90000.0,,,,Predictive analytics
676,Data Scientist,"Signature Science, LLC","Austin, TX",0,79000,101000.0,90000.0,,,,Linux
677,Data Scientist,"Signature Science, LLC","Austin, TX",0,79000,101000.0,90000.0,,,,AI
678,Data Scientist,"Signature Science, LLC","Austin, TX",0,79000,101000.0,90000.0,,Research & development,,
679,Data Scientist,"Signature Science, LLC","Austin, TX",0,79000,101000.0,90000.0,,Communication skills,,
680,Data Scientist,"Signature Science, LLC","Austin, TX",0,79000,101000.0,90000.0,,,,Python
681,Data Scientist,"Signature Science, LLC","Austin, TX",0,79000,101000.0,90000.0,,,,Marketing
682,Data Scientist,"Signature Science, LLC","Austin, TX",0,79000,101000.0,90000.0,,,,MySQL
683,Data Scientist,"Signature Science, LLC","Austin, TX",0,79000,101000.0,90000.0,,,,
684,Principal Data Scientist,Business Integra Inc,"Fort Belvoir, VA",0,101282,200000.0,150641.0,,,,Analysis skills
685,Principal Data Scientist,Business Integra Inc,"Fort Belvoir, VA",0,101282,200000.0,150641.0,,,,Machine learning
686,Principal Data Scientist,Business Integra Inc,"Fort Belvoir, VA",0,101282,200000.0,150641.0,,,,Data collection
687,Principal Data Scientist,Business Integra Inc,"Fort Belvoir, VA",0,101282,200000.0,150641.0,,,,Python
688,Data Scientist,Savan Group,Remote,0,105000,133000.0,119000.0,,,,Power BI
689,Data Scientist,Savan Group,Remote,0,105000,133000.0,119000.0,,,,Microsoft Excel
690,Data Scientist,Savan Group,Remote,0,105000,133000.0,119000.0,,,,React
691,Data Scientist,Savan Group,Remote,0,105000,133000.0,119000.0,,,,R
692,Data Scientist,Savan Group,Remote,0,105000,133000.0,119000.0,,,,Alteryx
693,Data Scientist,Savan Group,Remote,0,105000,133000.0,119000.0,,,,Tableau
694,Data Scientist,Savan Group,Remote,0,105000,133000.0,119000.0,Master's degree,,,
695,Data Scientist,Savan Group,Remote,0,105000,133000.0,119000.0,,,,
696,Data Scientist,Savan Group,Remote,0,105000,133000.0,119000.0,,Presentation skills,,
697,Data Scientist,Savan Group,Remote,0,105000,133000.0,119000.0,,,,Machine learning
698,Data Scientist,Savan Group,Remote,0,105000,133000.0,119000.0,,,,JavaScript
699,Data Scientist,Savan Group,Remote,0,105000,133000.0,119000.0,,,,Natural language processing
700,Data Scientist,Savan Group,Remote,0,105000,133000.0,119000.0,,,,
701,Data Scientist,Savan Group,Remote,0,105000,133000.0,119000.0,,,,Django
702,Data Scientist,Savan Group,Remote,0,105000,133000.0,119000.0,,,,ETL
703,Data Scientist,Savan Group,Remote,0,105000,133000.0,119000.0,,,,Python
704,AI/ML Data Scientist,VISIMO,"Carnegie, PA",0,95745,126138.0,110941.5,,,,TensorFlow
705,AI/ML Data Scientist,VISIMO,"Carnegie, PA",0,95745,126138.0,110941.5,,,,Data modeling
706,AI/ML Data Scientist,VISIMO,"Carnegie, PA",0,95745,126138.0,110941.5,Doctoral degree,,,
707,AI/ML Data Scientist,VISIMO,"Carnegie, PA",0,95745,126138.0,110941.5,,,,PyTorch
708,AI/ML Data Scientist,VISIMO,"Carnegie, PA",0,95745,126138.0,110941.5,,,,Big data
709,AI/ML Data Scientist,VISIMO,"Carnegie, PA",0,95745,126138.0,110941.5,,,,Writing skills
