job title,salary,Min Salary,Max Salary,skills
Cybersecurity Engineer,"$120,000 - $162,000 a year",120000 , 162000,"['Azure', 'Windows', 'Strategic planning', 'PCI', 'GSEC', ""Bachelor's degree""]"
VP of Technology Risk Management,"$120,000 - $202,500 a year",120000 , 202500,"['Analysis skills', 'IaaS', 'Full-stack development', 'Information security', 'FIPS']"
Sr. Penetration Tester,"$120,000 - $220,000 a year",120000 , 220000,"['Windows', 'Mac OS', 'PCI', 'UNIX', 'Communication skills', ""Bachelor's degree"", ""Master's degree""]"
Senior Security Infrastructure Engineer,"$120,300 - $172,000 a year",120300 , 172000,"['Splunk', 'Information security', 'CI/CD', 'Communication skills', 'Agile', ""Bachelor's degree""]"
Cloud Security Engineer,"$123,000 - $231,000 a year",123000 , 231000,"['AIX', 'Azure', 'Windows', 'ServiceNow', 'Linux', ""Bachelor's degree""]"
"Director, Information Management & Security","$124,000 - $162,000 a year",124000 , 162000,"['CMMC', 'CISSP', 'Leadership', 'Communication skills', 'Firewall', ""Bachelor's degree""]"
Cybersecurity Engineer,"$125,000 - $135,000 a year",125000 , 135000,"['DNS', 'IDS', 'VMWare', 'Windows', 'CISSP-ISSEP', ""Bachelor's degree""]"
Cyber Threat Intel Analyst,"$125,000 - $140,000 a year",125000 , 140000,"['Bash', 'Windows', 'Shell Scripting', 'UNIX', 'Python', 'Bachelor of Science', ""Bachelor's degree""]"
Cyber Threat Intelligence Analyst (TS/SCI),"$125,000 - $140,000 a year",125000 , 140000,"['Bash', 'Windows', 'Shell Scripting', 'UNIX', 'Python', 'Bachelor of Science', ""Bachelor's degree""]"
Regulatory Capital and Risk Analyst,"$125,000 - $175,000 a year",125000 , 175000,"['SQL', 'Microsoft Excel', 'Python', 'Data analysis skills', 'CPA']"
Security Architect -Financial Services Industry,"$125,000 - $234,000 a year",125000 , 234000,"['CCSP', 'Financial services', 'Technology sales', 'CISSP', 'Agile']"
Cloud Security Engineer,"$125,715 - $162,690 a year",125715 , 162690,"['Azure', 'PCI', 'CCSP', 'DevOps', 'CISSP', ""Bachelor's degree""]"
Cloud Security Engineer,"$125,715 - $162,690 a year",125715 , 162690,"['Azure', 'Teaching', 'Communication skills', 'Agile', 'Information security', ""Bachelor's degree""]"
Cyber Specifications Systems Engineer V (SE5),"$126,000 - $180,000 a year",126000 , 180000,"['DevOps', 'Agile', 'Systems engineering', 'Doctoral degree', ""Bachelor's degree"", 'High school diploma or GED', ""Master's degree"", 'Doctor of Philosophy']"
Cybersecurity Technical Staff 4,"$127,800 - $215,000 a year",127800 , 215000,"['CISSP', 'Communication skills', 'Information security', 'SIEM', 'Encryption', ""Bachelor's degree"", ""Master's degree""]"
Information Security Management,"$128,250 - $190,000 a year",128250 , 190000,"['Azure', 'Microsoft Excel', 'PCI', 'Continuous improvement', 'Communication skills', ""Bachelor's degree""]"
Information Systems Security Officer,"$130,000 - $140,000 a year",130000 , 140000,"['Azure', 'Assembly', 'CISSP', 'Communication skills', 'CompTIA Security+']"
Cybersecurity Program Manager,"$130,000 - $145,000 a year",130000 , 145000,"['Project planning', 'Microsoft Excel', 'Microsoft Project', 'Cybersecurity', 'Program management', ""Bachelor's degree""]"
Principal Software Team Lead,"$130,000 - $160,000 a year",130000 , 160000,"['Team management', 'Azure', 'Go', 'C++', 'DevOps', 'Bachelor of Science', ""Bachelor's degree""]"
Sr. SailPoint Developer,"$130,000 - $170,000 a year",130000 , 170000,"['Sailpoint', 'Agile', 'APIs', 'Maintenance', 'Analysis skills']"
Risk Management Framework,"$130,000 a year",130000,0,"['Routing protocols', 'Computer networking', 'Scripting', 'NIST standards', 'PCI']"
Information Protection Senior Manager,"$132,200 - $220,300 a year",132200 , 220300,"['Microsoft Excel', 'Microsoft Powerpoint', 'DevOps', 'Communication skills', 'Agile', ""Bachelor's degree""]"
Cybersecurity Engineer,"$132,368 - $172,075 a year",132368 , 172075,[nan]
Security Engineer,"$132,368 - $180,899 a year",132368 , 180899,"['Information security', 'Customer service', 'DoD 8570', 'System security', 'Military']"
"Senior Endpoint Security Engineer @ Addison, TX,","$135,000 - $170,000 a year",135000 , 170000,"['Communication skills', 'Operating systems', 'Information security', 'Business requirements', 'IT']"
Security Researcher (Web Security),"$139,400 - $225,500 a year",139400 , 225500,"['DNS', 'Azure', 'Shell Scripting', 'Node.js', 'Go', 'Doctoral degree', ""Master's degree"", 'Doctor of Philosophy']"
Cybersecurity Compliance Services Director (Discovery/Remediation),"$140,000 - $150,000 a year",140000 , 150000,"['Certified Information Systems Auditor', 'HCISPP', 'IaaS', 'Information security', 'ISO 27001', ""Bachelor's degree""]"
MS SCCM Endpoint Architect (Hybrid),"$140,000 - $150,000 a year",140000 , 150000,"['Analysis skills', 'Network protocols', 'SQL', 'Configuration management', 'GPO', ""Bachelor's degree""]"
Cloud Security Engineer,"$140,000 - $160,000 a year",140000 , 160000,"['IaaS', 'PaaS', 'DevOps', 'APIs', 'Security', ""Bachelor's degree""]"
Director of Privacy and Risk Management,"$140,000 - $160,000 a year",140000 , 160000,"['Microsoft Excel', 'Communication skills', 'Microsoft Office', 'Organizational skills', 'Analysis skills', ""Bachelor's degree""]"
Information Systems Security Officer,"$140,000 - $160,000 a year",140000 , 160000,"['Windows', 'Nessus', 'Communication skills', 'CompTIA Security+', 'Time management']"
Security Engineer,"$140,000 - $160,000 a year",140000 , 160000,"['Disaster recovery', 'Teaching', 'Linux', 'Project management', 'Information security', ""Bachelor's degree""]"
Security Engineer,"$140,000 - $160,000 a year",140000 , 160000,"['Requirements gathering', 'Azure', 'CCNP', 'CCIE', 'CISSP', 'Bachelor of Science', ""Bachelor's degree""]"
IAM Developer,"$140,000 - $165,000 a year",140000 , 165000,"['Sailpoint', 'Agile', 'APIs', 'Maintenance', 'Analysis skills']"
Cybersecurity Engineer,"$140,000 - $170,000 a year",140000 , 170000,"['Analysis skills', 'Azure', 'Log analysis', 'CCSP', 'CISSP']"
Sr. Solution Architect - 5G Cybersecurity,"$142,350 - $295,650 a year",142350 , 295650,"['Software deployment', '4G/LTE', 'Azure', 'FedRAMP', 'AWS Certification', ""Bachelor's degree"", ""Master's degree""]"
Cybersecurity Sales Manager - Americas,"$143,000 - $267,000 a year",143000 , 267000,"['Sales', 'Product management', 'Sales management', 'Management', 'Cybersecurity']"
Sr. Project Manager -Cyber Security/Infor Security - Infrastructure Project,"$145,000 - $150,000 a year",145000 , 150000,"['Auto estimating', 'PMP', 'Microsoft Excel', 'Microsoft Project', 'Communication skills', ""Bachelor's degree""]"
Red Team Operator SME & Advanced Tools Developer,"$145,000 - $160,000 a year",145000 , 160000,"['GXPN', 'OS Kernels', 'Windows', 'Mentoring', 'Offensive Security Certified Professional']"
Cloud Security Engineer,"$145,000 - $160,000 a year",145000 , 160000,"['Web services', 'Azure', 'Kanban', 'Product management', 'Scrum', ""Bachelor's degree""]"
Cybersecurity Monitoring Lead,"$145,000 - $190,000 a year",145000 , 190000,"['Host/hostess experience', 'Analysis skills', 'Information security', 'Incident response', 'Threat intelligence', ""Bachelor's degree""]"
Cybersecurity Engineer,"$145,360 a year",145360,0,"['Analysis skills', 'Vulnerability management', 'Information security', 'Enterprise architecture', 'PowerShell', ""Bachelor's degree""]"
"Sr. Manager, Information Security Assessments and Certifications","$146,800 - $201,850 a year",146800 , 201850,"['Product management', 'Test automation', 'Scrum', 'Strategic planning', 'DevOps', ""Bachelor's degree""]"
Information Security Manager,"$150,000 - $160,000 a year",150000 , 160000,"['Analysis skills', 'Information security', 'Azure', 'IDS', 'PCI']"
AWS Architect,"$150,000 - $170,000 a year",150000 , 170000,"['PaaS', 'DevOps', 'Communication skills', 'APIs', 'Chef', 'Master of Computer Applications', ""Bachelor's degree""]"
Security Engineer,"$150,000 - $170,000 a year",150000 , 170000,"['Windows', 'PCI', 'GSEC', 'DevOps', 'CISSP', ""Master's degree"", 'Bachelor of Science', ""Bachelor's degree""]"
WLAN Architect,"$150,000 - $170,000 a year",150000 , 170000,"['CCNA Wireless', 'Communication skills', 'Network security', 'Juniper', 'Meraki', 'Bachelor of Science', ""Bachelor's degree""]"
Information Systems Security Officer,"$150,000 - $220,000 a year",150000 , 220000,"['CompTIA Advanced Security Practitioner', 'Certified Authorization Professional', 'CISSP', 'GSLC', 'IT', ""Bachelor's degree""]"
VP Information Security,"$155,000 - $175,000 a year",155000 , 175000,"['CompTIA Advanced Security Practitioner', 'CSS', 'Information security', 'Azure', 'Computer forensics', ""Bachelor's degree"", 'CompTIA Advanced Security Practitioner', 'CSS', 'Information security', 'Azure', 'Computer forensics', ""Bachelor's degree""]"
Security Engineer,"$155,700 - $183,500 a year",155700 , 183500,"['NoSQL', 'GitHub', 'Software development']"
Cybersecurity Counsel,"$156,000 - $226,000 a year",156000 , 226000,"['Negotiation', 'PCI', 'Communication skills', 'Cybersecurity', 'Doctor of Law']"
Identity and Access Management Provisioning Specialist,$16 - $18 an hour,16 , 18,"['Identity & access management', 'Active Directory']"
Security Engineer,$16.19 - $18.73 an hour,16.19 , 18.73,"['CompTIA A+', ""Associate's degree"", nan]"
Director of Information Security,"$174,000 - $236,000 a year",174000 , 236000,"['Information security', 'SaaS', 'Communication skills', 'Master data management', 'Risk management']"
Network Security Analyst,"$175,000 - $250,000 a year",175000 , 250000,"['Communication skills', 'Network security', 'Routing protocols', 'Customer service', 'Distributed systems']"
Windows Security Engineer,"$175,000 - $250,000 a year",175000 , 250000,"['DNS', 'Vulnerability management', 'PKI', 'GPO', 'Windows']"
Cloud Security Engineer,"$180,000 - $220,000 a year",180000 , 220000,"['CompTIA Advanced Security Practitioner', 'Azure', 'FedRAMP', 'Certified Authorization Professional', 'Security', ""Bachelor's degree""]"
Security Engineer,"$180,000 - $225,000 a year",180000 , 225000,"['Financial services', 'Continuous improvement', 'CISSP', 'Leadership', 'Communication skills', ""Bachelor's degree""]"
Networks Product Team Lead IRES - SSFB/HSV,"$185,300 - $195,300 a year",185300 , 195300,"['Contracts', 'Earned value management', 'Leadership', 'DoD 8570', 'IAM Level II', ""Bachelor's degree"", 'High school diploma or GED', ""Associate's degree"", ""Master's degree""]"
Cybersecurity Engineer,"$190,000 - $195,000 a year",190000 , 195000,"['Disaster recovery', 'Mentoring', 'SOX', 'Incident response', 'PCI']"
Cloud Security Engineer,"$195,000 - $210,000 a year",195000 , 210000,"['Bash', 'Windows', 'Shell Scripting', 'CI/CD', 'Go']"
Cybersecurity Teaching Assistant - TCC (Remote),$20 an hour,20,0,[nan]
Information Security Director-Hybrid,"$200,000 - $225,000 a year",200000 , 225000,"['SSL', 'Windows', 'SAN', 'Contracts', 'PCI', ""Bachelor's degree""]"
Network Security Engineer,"$200,000 - $300,000 a year",200000 , 300000,"['DNS', 'Customer service', 'OSPF', 'DHCP', 'BGP']"
Cyber Security Teaching Assistant - DigitalCrafts,$22 an hour,22,0,['GitHub']
Facilities Security Officer/ Information Technology Specialist,$24 - $45 an hour,24 , 45,"['Microsoft Excel', 'Windows', 'CMMC', 'Microsoft Windows Server', 'Communication skills']"
"Analytics, Training & Awareness Trainee, Information Security - Summer/Fall 2023",$25 - $30 an hour,25 , 30,"['Power BI', 'Information security', 'SQL', 'Tableau', 'SharePoint']"
Enterprise Risk Management Analyst,$27.64 - $34.55 an hour,27.64 , 34.55,"['Analysis skills', 'Information security', 'Banking', 'Communication skills', 'Risk management', ""Bachelor's degree"", ""Associate's degree""]"
Forensic Scientist - Digital Evidence,$28.06 - $42.02 an hour,28.06 , 42.02,"['Software troubleshooting', 'Laboratory experience', ""Bachelor's degree""]"
Cybersecurity Analyst,$30 - $40 an hour,30 , 40,"['Vulnerability management', 'Windows', 'Desktop support', 'Linux']"
Security Engineer,$31.00 - $49.50 an hour,31.00 , 49.50,"['Information security', 'Communication skills', ""Bachelor's degree""]"
Security Analyst,$33.73 - $35.87 an hour,33.73 , 35.87,"['Information security', 'IDS', 'PCI', 'HIPAA', 'Program development', ""Associate's degree""]"
Security Engineer,"$4,585 - $5,732 a month",4585 , 5732 a month,"['Information security', 'Software troubleshooting', 'Help desk', 'Database administration', 'Active Directory', ""Associate's degree""]"
Security Analyst I,"$4,667 a month",4667 a month,0,"['ITIL', 'Analysis skills', 'Information security', 'Customer service', 'Windows', ""Bachelor's degree""]"
Security Engineer - IAM,$40 - $65 an hour,40 , 65,"['Software deployment', 'REST', 'Azure', 'Scrum', 'Sailpoint']"
Major Incident Management Analyst - REMOTE,$40 an hour,40,0,"['Change management', 'SQL', 'Crisis management', 'Leadership', 'ServiceNow', ""Bachelor's degree""]"
Security Engineer,"$40,000 - $50,000 a year",40000 , 50000,"['System hardening', 'SQL', 'IDS', 'Microsoft Excel', 'Microsoft Powerpoint']"
Security Engineer,$40.69 - $53.41 an hour,40.69 , 53.41,"['Windows', 'Software troubleshooting', 'GSEC', 'UNIX', 'C++', ""Bachelor's degree""]"
College Co-Op Information Security,"$41,600 - $50,300 a year",41600 , 50300,"['Microsoft Outlook', 'Project management', 'Analysis skills', 'Communication skills', 'Information security']"
Cyber Network Defender,"$45,000 - $54,000 a year",45000 , 54000,['Computer networking']
Cyber Operations Specialist,"$45,000 - $54,000 a year",45000 , 54000,[nan]
Security Analyst,"$45,000 - $55,000 a year",45000 , 55000,"['Vulnerability management', 'NIST standards', 'ISO 27001']"
Security Engineer,"$45,000 - $85,000 a year",45000 , 85000,"['Analysis skills', 'Windows', 'CISSP', 'Communication skills', 'Network administration', ""Bachelor's degree"", 'Linux', 'Network administration', 'Analysis skills', 'Windows']"
Cybersecurity Engineer,"$47,500 - $60,000 a year",47500 , 60000,"['Network protocols', 'Vulnerability management', 'Information security', 'IDS', 'Communication skills', ""Associate's degree""]"
Cybersecurity Analyst,$49 - $54 an hour,49 , 54,"['Contracts', 'CISSP', 'NIST standards']"
Comptroller - Information Technology Auditor I-II,"$5,301 - $6,066 a month",5301 , 6066 a month,"['Certified Information Systems Auditor', 'Writing skills', 'Accounting', 'Information security', 'Payroll', ""Bachelor's degree""]"
Cybersecurity Analyst,$50 - $55 an hour,50 , 55,"['Splunk', 'Perl', 'Operating systems', 'Azure', 'SQL']"
Cyber Security Sales Account Executive,"$50,000 - $100,000 a year",50000 , 100000,['Splunk']
Software Security Analyst (Entry Level),"$50,000 - $150,000 a year",50000 , 150000,"['Node.js', 'Presentation skills', 'Software development']"
Security Analyst - Entry/Junior Level,"$50,000 - $70,000 a year",50000 , 70000,"['Software troubleshooting', 'Log analysis', 'IDS']"
Security Engineer,"$50,000 - $80,000 a year",50000 , 80000,"['Information security', 'Financial acumen', 'Communication skills', 'Network administration', 'Cloud security']"
Security Analyst,"$51,311 - $68,000 a year",51311 , 68000,"['Operating systems', 'Information security', 'Customer service', 'Communication skills', 'Math', ""Bachelor's degree""]"
IAM Sailpoint Architect,$51.59 - $70.00 an hour,51.59 , 70.00,"['J2EE', 'Windows', 'Sailpoint', 'TCP', 'TCP/IP', ""Bachelor's degree"", 'High school diploma or GED']"
OT Cyber Security Specialist,$51.89 - $77.84 an hour,51.89 , 77.84,"['Certified Information Systems Auditor', 'Analysis skills', 'Vulnerability management', 'IDS', 'CGEIT', ""Bachelor's degree""]"
Forensic Scientist - Digital & Multimedia Evidence - Central Laboratory - CF802,"$52,676 - $88,123 a year",52676 , 88123,"['Writing skills', 'Analysis skills', 'Information security', ""Driver's License"", 'Adobe Premiere', ""Bachelor's degree""]"
Cybersecurity Analyst,"$53,300 - $110,700 a year",53300 , 110700,"['Splunk', 'CompTIA Advanced Security Practitioner', 'Analysis skills', 'Malware analysis', 'IDS', ""Bachelor's degree""]"
Cloud Security Engineer,$54.95 - $100.00 an hour,54.95 , 100.00,"['Azure', 'VMWare', 'DevOps', 'CISSP', 'Chef']"
Cyber Security Manager,$55 - $65 an hour,55 , 65,"['Project management', 'PMP', 'Management', 'Project management methodology', ""Bachelor's degree""]"
CyberSecurity Entry Level Position,"$55,000 - $65,000 a year",55000 , 65000,"['IT support', 'Firewall', 'Computer networking']"
Identity & Access Mgmt Analyst (Remote - within commuting distance to NU Campus),"$55,000 a year",55000,0,"['J2EE', 'Web services', 'Design patterns', 'Sailpoint', 'Communication skills', ""Bachelor's degree"", ""Associate's degree""]"
Physical Security Administrator,"$55,000 a year",55000,0,"['Customer service', 'Administrative experience', ""Bachelor's degree""]"
Security Analyst,"$55,267 - $90,404 a year",55267 , 90404,"['Communication skills', ""Bachelor's degree""]"
"Engineer, Information Security","$55,600 - $140,000 a year",55600 , 140000,"['Certified Information Systems Auditor', 'ITIL', 'Information security', 'GPEN', 'Vulnerability assessment', ""Bachelor's degree"", ""Master's degree""]"
Security Engineer,"$57,400 - $82,500 a year",57400 , 82500,"['SQL', 'SDLC', 'Fraud']"
Security Analyst,"$58,000 - $84,000 a year",58000 , 84000,"['VMWare', 'Windows', 'PCI', 'TCP', 'UNIX', 'Bachelor of Science', ""Bachelor's degree"", 'Bachelor of Arts']"
Security Analyst,"$58,484 - $138,511 a year",58484 , 138511,"['PowerShell', 'Communication skills', 'Mobile devices', 'Windows', 'Scripting']"
Cybersecurity Analyst,"$59,992 - $62,574 a year",59992 , 62574,"['Project management', 'Communication skills', 'Operating systems', 'Information security', 'Customer service', ""Associate's degree""]"
Security Engineer,"$6,608 - $8,914 a month",6608 , 8914 a month,"['Database administration', 'SDLC', 'IT', 'LAN', 'Systems engineering', ""Bachelor's degree"", ""Associate's degree""]"
Security Systems Administrator,"$60,000 - $100,000 a year",60000 , 100000,"['DNS', 'Network protocols', 'IDS', 'Mac OS', 'PCI', 'Bachelor of Science', ""Bachelor's degree""]"
Entry-Level Cybersecurity Consultant: 2023,"$60,000 - $178,000 a year",60000 , 178000,"['SIEM', 'UNIX', 'Mac OS']"
Cloud Security Engineer,"$60,000 - $70,000 a year",60000 , 70000,"['Azure', 'Windows', 'Software troubleshooting', 'CISSP', 'CEH']"
Security Engineer,"$60,000 - $80,000 a year",60000 , 80000,"['Project management', 'Windows', 'Leadership', 'VPN', 'Firewall', ""Bachelor's degree""]"
"Academic Specialist, Cyber Security","$60,000 - $90,000 a year",60000 , 90000,"['Writing skills', 'Python', 'IT', 'Cybersecurity', 'Linux', ""Master's degree""]"
Security Engineer,"$60,000 a year",60000,0,"['Operating systems', 'Information security', 'Communication skills', 'CompTIA A+', ""Bachelor's degree""]"
Security Analyst,"$60,634 - $99,439 a year",60634 , 99439,"['AWS Certified Solutions Architect – Associate', 'PMP', 'VMWare', 'CompTIA Project+', 'CCNP', ""Bachelor's degree""]"
Security Analyst,"$60,900 - $147,400 a year",60900 , 147400,"['Windows', 'Software troubleshooting', 'TCP', 'UNIX', 'TCP/IP']"
Cybersecurity Analyst,"$63,050 - $130,950 a year",63050 , 130950,"['Bash', 'DNS', 'CCNA Security', 'CND', 'IDS']"
Cybersecurity Analyst,"$63,050 - $130,950 a year",63050 , 130950,"['Splunk', 'CompTIA Advanced Security Practitioner', 'Analysis skills', 'Malware analysis', 'IDS', ""Bachelor's degree""]"
Cybersecurity Network Analyst,"$63,050 - $130,950 a year",63050 , 130950,"['Analysis skills', 'Construction', 'Windows', 'Incident response', 'TCP', ""Bachelor's degree""]"
Information Assurance/Vulnerability Analyst,"$63,050 - $130,950 a year",63050 , 130950,"['ITIL', 'Software deployment', 'Project management', 'Information security', 'VMWare', 'Bachelor of Science', ""Bachelor's degree""]"
Information Technology Auditor I-II (00030559),"$63,615 - $72,789 a year",63615 , 72789,"['Accounting', 'CISSP', 'CRISC', 'CPA', 'Certified Information Systems Auditor', ""Bachelor's degree""]"
Security Engineer,"$64,957 - $102,166 a year",64957 , 102166,"['Information security', 'Software troubleshooting', 'IT', 'Doctoral degree', ""Master's degree"", 'Doctor of Philosophy', 'Doctor of Law']"
External Auditor Consultant (FISMA and SOX),$65 - $70 an hour,65 , 70,"['Certified Information Systems Auditor', 'Project management', 'Information security', 'Workday', 'SOX']"
Cloud Security Engineer,$65 - $75 an hour,65 , 75,"['Windows', 'Product management', 'Python', 'Kubernetes', 'System security']"
CYBER SECURITY SPECIALIST,"$65,000 - $135,000 a year",65000 , 135000,"['IDS', 'Vulnerability assessment', 'Information governance', 'Cybersecurity', 'Risk management', ""Associate's degree""]"
Program Chair - Information Technology and CyberSecurity (FT),"$65,000 - $140,000 a year",65000 , 140000,"['Research', 'Teaching', 'Computer skills', 'Project coordination', 'IT', 'Doctoral degree', ""Master's degree"", 'Doctor of Philosophy']"
Security Engineer,"$65,000 - $80,000 a year",65000 , 80000,"['Analysis skills', 'Communication skills', 'Research', 'SOX', 'Cybersecurity', ""Bachelor's degree""]"
Cybersecurity Analyst,"$65,000 a year",65000,0,"['Relational databases', 'Product management', 'CCNP', 'CISSP', 'Firewall', ""Bachelor's degree""]"
ERP Security Administrator (FT),"$65,949 - $82,436 a year",65949 , 82436,"['PeopleSoft', 'Administrative experience', ""Bachelor's degree"", ""Associate's degree""]"
Security Engineer,"$66,000 - $95,000 a year",66000 , 95000,"['Certified Information Systems Auditor', 'FISMA', 'CISSP', 'Communication skills', 'CompTIA Security+', ""Bachelor's degree""]"
"Assoc Analyst, Info Security - Splunk","$66,040 - $85,000 a year",66040 , 85000,"['DNS', 'Child protective services', 'TCP', 'TCP/IP', 'VPN', ""Bachelor's degree"", 'High school diploma or GED']"
Endpoint Engineer,"$66,475 - $99,712 a year",66475 , 99712,"['Windows', 'Mac OS', 'Software troubleshooting', 'Identity & access management', 'Active Directory', ""Bachelor's degree"", 'High school diploma or GED']"
Senior Global Security Workplace Threat Analyst - Remote/Hybrid,"$66,560 - $109,720 a year",66560 , 109720,"['Analysis skills', 'Mentoring', 'Contracts', 'Microsoft Office', ""Bachelor's degree""]"
Security Analyst,"$66,677 - $110,016 a year",66677 , 110016,"['Information security', ""Driver's License"", 'Care plans', 'Network administration', 'Security system', ""Bachelor's degree"", 'High school diploma or GED', ""Associate's degree""]"
Security Engineer,"$66,800 - $111,400 a year",66800 , 111400,"['Splunk', 'Information security', 'Azure', 'SQL', 'Windows']"
Information Systems Security Officer,$68 - $75 an hour,68 , 75,"['Information security', 'Nessus', 'Communication skills', 'SDLC', 'Cybersecurity']"
Security Analyst,"$68,000 - $96,666 a year",68000 , 96666,"['Vulnerability management', 'Operating systems', 'Negotiation', 'Conflict management', 'Communication skills', ""Bachelor's degree""]"
Information Technology Specialist (INFOSEC),"$69,107 - $89,835 a year",69107 , 89835,"['Information security', 'IAM Level I', ""Driver's License"", 'Certified Authorization Professional', 'Editing', 'Doctoral degree', 'Doctor of Philosophy']"
Cybersecurity IAM Analyst II - Work from Home,$69.27 - $450.38 a day,69.27 , 450.38 a day,"['DNS', 'Windows', 'UNIX', 'Communication skills', 'FTP', ""Bachelor's degree""]"
Satellite Network Operation Monitoring and Control Operator,$7.25 - $24.81 an hour,7.25 , 24.81,"['Writing skills', 'Microsoft Excel', 'Computer skills', 'Computer networking', 'LAN', 'High school diploma or GED', 'Computer networking', 'LAN']"
Security Analyst,"$70,000 - $120,000 a year",70000 , 120000,"['Bash', 'Windows', 'Mac OS', 'GPEN', 'Shell Scripting', 'Bachelor of Science', ""Bachelor's degree"", ""Master's degree""]"
Cybersecurity Engineer,"$70,000 - $130,000 a year",70000 , 130000,"['Bash', 'Elasticsearch', 'Azure', 'IDS', 'Shell Scripting']"
Security Engineer,"$70,568 - $84,986 a year",70568 , 84986,"['Information security', 'Data analytics', 'Encryption', 'Firewall', 'Computer networking', ""Bachelor's degree""]"
Cybersecurity Engineer,"$70,649 - $145,617 a year",70649 , 145617,"['Network architecture', 'Employee evaluation', 'IAT', 'Network security', 'DoD 8570', ""Bachelor's degree""]"
Application Security Analyst,$70.36 - $75.54 an hour,70.36 , 75.54,"['Web services', 'iOS', 'Perl', 'Vulnerability management', 'Information security']"
AWM Technology - Auditor Associate,"$71,300 - $100,000 a year",71300 , 100000,"['Certified Information Systems Auditor', 'Analysis skills', 'Certified Internal Auditor', 'Financial services', 'Communication skills', ""Bachelor's degree""]"
Cybersecurity Engineer,$72 - $80 an hour,72 , 80,"['Certified Information Systems Auditor', 'Splunk', 'Software deployment', 'Information security', 'Offensive Security Certified Professional']"
Information Systems Security Officer,"$73,370 - $124,740 a year",73370 , 124740,"['Information security', 'IAM Level I', 'Nessus', 'DoD 8570', 'NIST standards']"
Remote Business Systems Security Analyst,"$74,000 - $108,500 a year",74000 , 108500,"['Project management', 'Communication skills', 'Business requirements', 'Bachelor of Science', ""Bachelor's degree""]"
Security Engineer,"$74,328 - $133,868 a year",74328 , 133868,"['Writing skills', 'Vulnerability management', 'Information security', 'Design patterns', 'Customer service', 'Bachelor of Science', ""Bachelor's degree""]"
Operational Risk Analyst III,"$74,400 - $127,200 a year",74400 , 127200,"['Research', 'Negotiation', 'Analysis skills']"
Identity Access Management (IAM) Architect,"$74,659 - $140,157 a year",74659 , 140157,"['Azure', 'Disaster recovery', 'DevOps', 'CISSP', 'Communication skills', ""Bachelor's degree""]"
Cloud Security Engineer,$75 - $80 an hour,75 , 80,"['Azure', 'VMWare', 'DevOps', 'CISSP', 'Chef']"
Security Engineer,$75 - $85 an hour,75 , 85,"['Certified Information Systems Auditor', 'Information security', 'SSCP', 'GCIH', 'GSE']"
Cybersecurity Analyst,"$75,000 - $115,000 a year",75000 , 115000,"['PMP', 'CISSP', 'Communication skills', 'Certified Information Systems Auditor', 'Information security', ""Bachelor's degree"", ""Associate's degree""]"
Information Technology (IT) Risk Manager I,"$75,000 - $120,000 a year",75000 , 120000,"['Microsoft Excel', 'Microsoft Powerpoint', 'PCI', 'Communication skills', 'Organizational skills', ""Bachelor's degree""]"
Senior Network Engineer,"$75,000 - $125,000 a year",75000 , 125000,"['DNS', 'Azure', 'IIS', 'VMWare', 'Windows']"
Security Engineer,"$75,000 - $140,000 a year",75000 , 140000,"['Certified Information Systems Auditor', 'Disaster recovery', 'IT auditing', 'UNIX', 'CISSP', ""Bachelor's degree""]"
Cybersecurity Engineer,"$75,000 - $150,000 a year",75000 , 150000,"['Splunk', 'SDLC', 'Computer science', 'Bachelor of Science', ""Bachelor's degree"", 'Bachelor of Arts']"
Information Systems Security Officer,"$75,000 - $150,000 a year",75000 , 150000,"['IAT', 'System security', 'Intelligence community', 'Nessus', 'IAT Level II', 'Bachelor of Science', ""Bachelor's degree"", 'Bachelor of Arts']"
Cybersecurity Engineer,"$75,000 a year",75000,0,"['Network protocols', 'TCP', 'TCP/IP', 'CISSP', 'Network security', ""Bachelor's degree""]"
ICS Security Engineer,"$75,229 - $125,129 a year",75229 , 125129,"['Network protocols', 'Network infrastructure', 'IDS', 'Windows', 'Distributed control systems', ""Bachelor's degree""]"
Security Engineer,"$76,000 - $103,000 a year",76000 , 103000,"['CND', 'Microsoft Excel', 'IT project management', 'Microsoft Powerpoint', 'Communication skills', 'Bachelor of Science', ""Bachelor's degree"", 'High school diploma or GED']"
Cybersecurity Analyst,"$76,600 - $100,600 a year",76600 , 100600,"['Analysis skills', 'IaaS', 'Information security', 'Azure', 'SOX']"
Cloud Security Engineer,"$77,600 - $144,000 a year",77600 , 144000,"['Bash', 'Azure', 'Shell Scripting', 'CCSP', 'CISSP', 'Bachelor of Science', ""Bachelor's degree""]"
Security Engineer,"$77,703 - $93,578 a year",77703 , 93578,"['Malware analysis', 'Information security', 'IDS', 'Microsoft Powerpoint', 'Communication skills']"
"Associate, Information Security","$77,722 - $146,625 a year",77722 , 146625,"['Vulnerability management', 'Information security', 'Vulnerability assessment', ""Bachelor's degree""]"
Endpoint Security Analyst,"$78,000 - $162,000 a year",78000 , 162000,"['Certified Information Systems Auditor', 'Splunk', 'FISMA', 'Sensors', 'CISSP', 'Bachelor of Science', ""Bachelor's degree""]"
Security Analyst,"$78,000 - $162,000 a year",78000 , 162000,"['Splunk', 'Information security', 'DoD experience', 'IAT', 'Software troubleshooting', ""Bachelor's degree""]"
